Group,Replicate,Time,CFU,CFUlog10,Condition,Volume,AQL,BQL,Institute,Sample,Comments
1,2,7,6000,3.77815125038364,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,3,7,12000,4.07918124604763,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,1,7,5200,3.7160033436348,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,2,7,5600,3.7481880270062,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,3,7,4400,3.64345267648619,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
2,1,7,100,2,0,100,0,0,B,MXF 10X MIC,a) 100µl quad
2,2,7,200,2.30102999566398,0,100,0,0,B,MXF 10X MIC,a) 100µl quad
2,3,7,100,2,0,100,0,0,B,MXF 10X MIC,a) 100µl quad
2,1,7,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,2,7,200,2.30102999566398,1,10,0,0,B,MXF 10X MIC,c ) 10µl 4 drops
2,3,7,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,1,7,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,2,7,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,3,7,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,1,7,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
2,2,7,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
2,3,7,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
3,1,7,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,2,7,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,3,7,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,1,7,1000,3,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,2,7,NA,NA,1,10,0,1,B,INH 1X MIC,c ) 10µl 4 drops
3,3,7,NA,NA,1,10,0,1,B,INH 1X MIC,c ) 10µl 4 drops
3,1,7,NA,NA,2,10,0,1,B,INH 1X MIC,b) 10µl single drop
3,2,7,NA,NA,2,10,0,1,B,INH 1X MIC,b) 10µl single drop
3,3,7,NA,NA,2,10,0,1,B,INH 1X MIC,b) 10µl single drop
3,1,7,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
3,2,7,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
3,3,7,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
4,1,7,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,2,7,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,3,7,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,1,7,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,2,7,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,3,7,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,1,7,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,2,7,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,3,7,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,1,7,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
4,2,7,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
4,3,7,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
0,1,10,130000,5.11394335230684,0,100,0,0,B,untreated,a) 100µl quad
0,2,10,170000,5.23044892137827,0,100,0,0,B,untreated,a) 100µl quad
0,3,10,150000,5.17609125905568,0,100,0,0,B,untreated,a) 100µl quad
0,1,10,150000,5.17609125905568,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,2,10,150000,5.17609125905568,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,3,10,170000,5.23044892137827,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,1,10,110000,5.04139268515823,2,10,0,0,B,untreated,b) 10µl single drop
0,2,10,140000,5.14612803567824,2,10,0,0,B,untreated,b) 10µl single drop
0,3,10,140000,5.14612803567824,2,10,0,0,B,untreated,b) 10µl single drop
0,1,10,64000,4.80617997398389,3,2.5,0,0,B,untreated,d) 2.5µl single drop
0,2,10,72000,4.85733249643127,3,2.5,0,0,B,untreated,d) 2.5µl single drop
0,3,10,40000,4.60205999132796,3,2.5,0,0,B,untreated,d) 2.5µl single drop
1,1,10,16000,4.20411998265593,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,2,10,16000,4.20411998265593,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,3,10,14000,4.14612803567824,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,1,10,20000,4.30102999566398,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,2,10,14000,4.14612803567824,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,3,10,19000,4.27875360095283,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,1,10,19000,4.27875360095283,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,2,10,25000,4.39794000867204,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,3,10,15000,4.17609125905568,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,1,10,16000,4.20411998265593,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,2,10,12000,4.07918124604763,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,3,10,12000,4.07918124604763,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
2,1,10,NA,NA,0,100,0,1,B,MXF 10X MIC,a) 100µl quad
2,2,10,NA,NA,0,100,0,1,B,MXF 10X MIC,a) 100µl quad
2,3,10,NA,NA,0,100,0,1,B,MXF 10X MIC,a) 100µl quad
2,1,10,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,2,10,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,3,10,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,1,10,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,2,10,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,3,10,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,1,10,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
2,2,10,400,2.60205999132796,3,2.5,0,0,B,MXF 10X MIC,d) 2.5µl single drop
2,3,10,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
3,1,10,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,2,10,400,2.60205999132796,0,100,0,0,B,INH 1X MIC,a) 100µl quad
3,3,10,100,2,0,100,0,0,B,INH 1X MIC,a) 100µl quad
3,1,10,NA,NA,1,10,0,1,B,INH 1X MIC,c ) 10µl 4 drops
3,2,10,NA,NA,1,10,0,1,B,INH 1X MIC,c ) 10µl 4 drops
3,3,10,NA,NA,1,10,0,1,B,INH 1X MIC,c ) 10µl 4 drops
3,1,10,1000,3,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,2,10,NA,NA,2,10,0,1,B,INH 1X MIC,b) 10µl single drop
3,3,10,NA,NA,2,10,0,1,B,INH 1X MIC,b) 10µl single drop
3,1,10,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
3,2,10,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
3,3,10,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
4,1,10,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,2,10,100,2,0,100,0,0,B,INH 10X MIC,a) 100µl quad
4,3,10,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,1,10,100,2,1,10,0,0,B,INH 10X MIC,c ) 10µl 4 drops
4,2,10,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,3,10,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,1,10,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,2,10,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,3,10,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,1,10,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
4,2,10,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
4,3,10,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
0,1,14,420000,5.6232492903979,0,100,0,0,B,untreated,a) 100µl quad
0,2,14,260000,5.41497334797082,0,100,0,0,B,untreated,a) 100µl quad
0,3,14,140000,5.14612803567824,0,100,0,0,B,untreated,a) 100µl quad
0,1,14,1400000,6.14612803567824,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,2,14,600000,5.77815125038364,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,3,14,600000,5.77815125038364,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,1,14,400000,5.60205999132796,2,10,0,0,B,untreated,b) 10µl single drop
0,2,14,800000,5.90308998699194,2,10,0,0,B,untreated,b) 10µl single drop
0,3,14,1000000,6,2,10,0,0,B,untreated,b) 10µl single drop
0,1,14,720000,5.85733249643127,3,2.5,0,0,B,untreated,d) 2.5µl single drop
0,2,14,680000,5.83250891270624,3,2.5,0,0,B,untreated,d) 2.5µl single drop
0,3,14,400000,5.60205999132796,3,2.5,0,0,B,untreated,d) 2.5µl single drop
1,1,14,25000,4.39794000867204,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,2,14,16000,4.20411998265593,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,3,14,6400,3.80617997398389,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,1,14,190000,5.27875360095283,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,2,14,190000,5.27875360095283,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,3,14,360000,5.55630250076729,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,1,14,200000,5.30102999566398,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,2,14,430000,5.63346845557959,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,3,14,190000,5.27875360095283,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,1,14,400000,5.60205999132796,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,2,14,80000,4.90308998699194,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,3,14,80000,4.90308998699194,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
2,1,14,NA,NA,0,100,0,1,B,MXF 10X MIC,a) 100µl quad
2,2,14,NA,NA,0,100,0,1,B,MXF 10X MIC,a) 100µl quad
2,3,14,NA,NA,0,100,0,1,B,MXF 10X MIC,a) 100µl quad
2,1,14,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,2,14,100,2,1,10,0,0,B,MXF 10X MIC,c ) 10µl 4 drops
2,3,14,NA,NA,1,10,0,1,B,MXF 10X MIC,c ) 10µl 4 drops
2,1,14,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,2,14,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,3,14,NA,NA,2,10,0,1,B,MXF 10X MIC,b) 10µl single drop
2,1,14,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
2,2,14,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
2,3,14,NA,NA,3,2.5,0,1,B,MXF 10X MIC,d) 2.5µl single drop
3,1,14,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,2,14,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,3,14,NA,NA,0,100,0,1,B,INH 1X MIC,a) 100µl quad
3,1,14,3700,3.56820172406699,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,2,14,3000,3.47712125471966,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,3,14,1400,3.14612803567824,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,1,14,1000,3,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,2,14,2000,3.30102999566398,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,3,14,5000,3.69897000433602,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,1,14,NA,NA,3,2.5,0,1,B,INH 1X MIC,d) 2.5µl single drop
3,2,14,3200,3.50514997831991,3,2.5,0,0,B,INH 1X MIC,d) 2.5µl single drop
3,3,14,2800,3.44715803134222,3,2.5,0,0,B,INH 1X MIC,d) 2.5µl single drop
4,1,14,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,2,14,NA,NA,0,100,0,1,B,INH 10X MIC,a) 100µl quad
4,3,14,100,2,0,100,0,0,B,INH 10X MIC,a) 100µl quad
4,1,14,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,2,14,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,3,14,NA,NA,1,10,0,1,B,INH 10X MIC,c ) 10µl 4 drops
4,1,14,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,2,14,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,3,14,NA,NA,2,10,0,1,B,INH 10X MIC,b) 10µl single drop
4,1,14,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
4,2,14,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
4,3,14,NA,NA,3,2.5,0,1,B,INH 10X MIC,d) 2.5µl single drop
0,1,21,NA,NA,0,100,0,0,B,untreated,a) 100µl quad
0,2,21,NA,NA,0,100,0,0,B,untreated,a) 100µl quad
0,3,21,NA,NA,0,100,0,0,B,untreated,a) 100µl quad
0,1,21,NA,NA,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,2,21,NA,NA,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,3,21,NA,NA,1,10,0,0,B,untreated,c ) 10µl 4 drops
0,1,21,NA,NA,2,10,0,0,B,untreated,b) 10µl single drop
0,2,21,NA,NA,2,10,0,0,B,untreated,b) 10µl single drop
0,3,21,NA,NA,2,10,0,0,B,untreated,b) 10µl single drop
0,1,21,NA,NA,3,2.5,0,0,B,untreated,d) 2.5µl single drop
0,2,21,NA,NA,3,2.5,0,0,B,untreated,d) 2.5µl single drop
0,3,21,NA,NA,3,2.5,0,0,B,untreated,d) 2.5µl single drop
1,1,21,NA,NA,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,2,21,NA,NA,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,3,21,NA,NA,0,100,0,0,B,MXF 1X MIC,a) 100µl quad
1,1,21,NA,NA,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,2,21,NA,NA,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,3,21,NA,NA,1,10,0,0,B,MXF 1X MIC,c ) 10µl 4 drops
1,1,21,NA,NA,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,2,21,NA,NA,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,3,21,NA,NA,2,10,0,0,B,MXF 1X MIC,b) 10µl single drop
1,1,21,NA,NA,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,2,21,NA,NA,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
1,3,21,NA,NA,3,2.5,0,0,B,MXF 1X MIC,d) 2.5µl single drop
2,1,21,NA,NA,0,100,0,0,B,MXF 10X MIC,a) 100µl quad
2,2,21,NA,NA,0,100,0,0,B,MXF 10X MIC,a) 100µl quad
2,3,21,NA,NA,0,100,0,0,B,MXF 10X MIC,a) 100µl quad
2,1,21,NA,NA,1,10,0,0,B,MXF 10X MIC,c ) 10µl 4 drops
2,2,21,NA,NA,1,10,0,0,B,MXF 10X MIC,c ) 10µl 4 drops
2,3,21,NA,NA,1,10,0,0,B,MXF 10X MIC,c ) 10µl 4 drops
2,1,21,NA,NA,2,10,0,0,B,MXF 10X MIC,b) 10µl single drop
2,2,21,NA,NA,2,10,0,0,B,MXF 10X MIC,b) 10µl single drop
2,3,21,NA,NA,2,10,0,0,B,MXF 10X MIC,b) 10µl single drop
2,1,21,NA,NA,3,2.5,0,0,B,MXF 10X MIC,d) 2.5µl single drop
2,2,21,NA,NA,3,2.5,0,0,B,MXF 10X MIC,d) 2.5µl single drop
2,3,21,NA,NA,3,2.5,0,0,B,MXF 10X MIC,d) 2.5µl single drop
3,1,21,NA,NA,0,100,0,0,B,INH 1X MIC,a) 100µl quad
3,2,21,NA,NA,0,100,0,0,B,INH 1X MIC,a) 100µl quad
3,3,21,NA,NA,0,100,0,0,B,INH 1X MIC,a) 100µl quad
3,1,21,NA,NA,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,2,21,NA,NA,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,3,21,NA,NA,1,10,0,0,B,INH 1X MIC,c ) 10µl 4 drops
3,1,21,NA,NA,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,2,21,NA,NA,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,3,21,NA,NA,2,10,0,0,B,INH 1X MIC,b) 10µl single drop
3,1,21,NA,NA,3,2.5,0,0,B,INH 1X MIC,d) 2.5µl single drop
3,2,21,NA,NA,3,2.5,0,0,B,INH 1X MIC,d) 2.5µl single drop
3,3,21,NA,NA,3,2.5,0,0,B,INH 1X MIC,d) 2.5µl single drop
4,1,21,NA,NA,0,100,0,0,B,INH 10X MIC,a) 100µl quad
4,2,21,NA,NA,0,100,0,0,B,INH 10X MIC,a) 100µl quad
4,3,21,NA,NA,0,100,0,0,B,INH 10X MIC,a) 100µl quad
4,1,21,NA,NA,1,10,0,0,B,INH 10X MIC,c ) 10µl 4 drops
4,2,21,NA,NA,1,10,0,0,B,INH 10X MIC,c ) 10µl 4 drops
4,3,21,NA,NA,1,10,0,0,B,INH 10X MIC,c ) 10µl 4 drops
4,1,21,NA,NA,2,10,0,0,B,INH 10X MIC,b) 10µl single drop
4,2,21,NA,NA,2,10,0,0,B,INH 10X MIC,b) 10µl single drop
4,3,21,NA,NA,2,10,0,0,B,INH 10X MIC,b) 10µl single drop
4,1,21,NA,NA,3,2.5,0,0,B,INH 10X MIC,d) 2.5µl single drop
4,2,21,NA,NA,3,2.5,0,0,B,INH 10X MIC,d) 2.5µl single drop
4,3,21,NA,NA,3,2.5,0,0,B,INH 10X MIC,d) 2.5µl single drop
0,1,-3,52000,4.7160033436348,0,50,0,0,C,untreated,100µl quad
0,2,-3,60000,4.77815125038364,0,50,0,0,C,untreated,100µl quad
0,3,-3,NA,NA,0,NA,0,0,C,untreated,100µl quad
0,1,0,46000,4.66275783168157,0,100,0,0,C,untreated,100µl quad
0,2,0,25000,4.39794000867204,0,100,0,0,C,untreated,100µl quad
0,3,0,57000,4.75587485567249,0,100,0,0,C,untreated,100µl quad
0,1,0,12000,4.07918124604763,1,10,0,0,C,untreated,10µl 4 drops
0,2,0,14000,4.14612803567824,1,10,0,0,C,untreated,10µl 4 drops
0,3,0,18000,4.25527250510331,1,10,0,0,C,untreated,10µl 4 drops
0,1,0,8000,3.90308998699194,2,10,0,0,C,untreated,10µl single drop
0,2,0,9000,3.95424250943932,2,10,0,0,C,untreated,10µl single drop
0,3,0,10000,4,2,10,0,0,C,untreated,10µl single drop
0,1,0,7600,3.88081359228079,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,0,8000,3.90308998699194,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,0,8800,3.94448267215017,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,0,35000,4.54406804435028,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,0,30000,4.47712125471966,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,0,28000,4.44715803134222,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,0,11000,4.04139268515823,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,0,24000,4.38021124171161,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,0,20000,4.30102999566398,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,0,20000,4.30102999566398,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,0,13000,4.11394335230684,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,0,23000,4.36172783601759,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,0,8400,3.92427928606188,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,0,10800,4.03342375548695,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,0,8800,3.94448267215017,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,0,43000,4.63346845557959,0,100,0,0,C,MXF 10X MIC,100µl quad
2,2,0,NA,NA,0,100,0,0,C,MXF 10X MIC,100µl quad
2,3,0,NA,NA,0,100,0,0,C,MXF 10X MIC,100µl quad
2,1,0,8000,3.90308998699194,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,2,0,15000,4.17609125905568,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,3,0,15000,4.17609125905568,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,1,0,16000,4.20411998265593,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,2,0,12000,4.07918124604763,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,3,0,12000,4.07918124604763,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,1,0,6800,3.83250891270624,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,2,0,6400,3.80617997398389,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,3,0,7200,3.85733249643127,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
3,1,0,120000,5.07918124604763,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,0,55000,4.74036268949424,0,100,0,0,C,INH 1X MIC,100µl quad
3,3,0,58000,4.76342799356294,0,100,0,0,C,INH 1X MIC,100µl quad
3,1,0,11000,4.04139268515823,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,2,0,10000,4,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,3,0,16000,4.20411998265593,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,1,0,7000,3.84509804001426,2,10,0,0,C,INH 1X MIC,10µl single drop
3,2,0,11000,4.04139268515823,2,10,0,0,C,INH 1X MIC,10µl single drop
3,3,0,12000,4.07918124604763,2,10,0,0,C,INH 1X MIC,10µl single drop
3,1,0,4800,3.68124123737559,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,2,0,6000,3.77815125038364,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,3,0,6000,3.77815125038364,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
4,1,0,15000,4.17609125905568,0,100,0,0,C,INH 10X MIC,100µl quad
4,2,0,60000,4.77815125038364,0,100,0,0,C,INH 10X MIC,100µl quad
4,3,0,94000,4.9731278535997,0,100,0,0,C,INH 10X MIC,100µl quad
4,1,0,11000,4.04139268515823,1,10,0,0,C,INH 10X MIC,10µl 4 drops
4,2,0,12000,4.07918124604763,1,10,0,0,C,INH 10X MIC,10µl 4 drops
4,3,0,10000,4,1,10,0,0,C,INH 10X MIC,10µl 4 drops
4,1,0,18000,4.25527250510331,2,10,0,0,C,INH 10X MIC,10µl single drop
4,2,0,18000,4.25527250510331,2,10,0,0,C,INH 10X MIC,10µl single drop
4,3,0,11000,4.04139268515823,2,10,0,0,C,INH 10X MIC,10µl single drop
4,1,0,8800,3.94448267215017,3,2.5,0,0,C,INH 10X MIC,2.5µl single drop
4,2,0,8400,3.92427928606188,3,2.5,0,0,C,INH 10X MIC,2.5µl single drop
4,3,0,10000,4,3,2.5,0,0,C,INH 10X MIC,2.5µl single drop
0,1,1,36000,4.55630250076729,0,100,0,0,C,untreated,100µl quad
0,2,1,91000,4.95904139232109,0,100,0,0,C,untreated,100µl quad
0,3,1,NA,NA,0,100,0,1,C,untreated,100µl quad
0,1,1,25000,4.39794000867204,1,10,0,0,C,untreated,10µl 4 drops
0,2,1,22000,4.34242268082221,1,10,0,0,C,untreated,10µl 4 drops
0,3,1,12000,4.07918124604763,1,10,0,0,C,untreated,10µl 4 drops
0,1,1,16000,4.20411998265593,2,10,0,0,C,untreated,10µl single drop
0,2,1,27000,4.43136376415899,2,10,0,0,C,untreated,10µl single drop
0,3,1,15000,4.17609125905568,2,10,0,0,C,untreated,10µl single drop
0,1,1,24000,4.38021124171161,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,1,24000,4.38021124171161,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,1,24000,4.38021124171161,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,1,34000,4.53147891704226,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,1,47000,4.67209785793572,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,1,38000,4.57978359661681,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,1,27000,4.43136376415899,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,1,19000,4.27875360095283,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,1,24000,4.38021124171161,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,1,18000,4.25527250510331,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,1,19000,4.27875360095283,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,1,22000,4.34242268082221,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,1,20000,4.30102999566398,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,1,12000,4.07918124604763,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,1,24000,4.38021124171161,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,1,2000,3.30102999566398,0,100,0,0,C,MXF 10X MIC,100µl quad
2,2,1,3000,3.47712125471966,0,100,0,0,C,MXF 10X MIC,100µl quad
2,3,1,5000,3.69897000433602,0,100,0,0,C,MXF 10X MIC,100µl quad
2,1,1,4000,3.60205999132796,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,2,1,7000,3.84509804001426,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,3,1,5000,3.69897000433602,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,1,1,5000,3.69897000433602,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,2,1,7000,3.84509804001426,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,3,1,7000,3.84509804001426,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,1,1,8000,3.90308998699194,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,2,1,24000,4.38021124171161,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,3,1,8000,3.90308998699194,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
3,1,1,5200,3.7160033436348,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,1,4300,3.63346845557959,0,100,0,0,C,INH 1X MIC,100µl quad
