dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,14.0,4.04139268515823,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,14.0,3.84509804001426,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,14.0,4.07918124604763,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,21.0,5.05307844348342,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,21.0,5.17609125905568,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,21.0,5.23044892137827,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r1,4.653105254083885,21.0,4.90308998699194,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,0.0,4.77085201164214,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,0.0,4.69897000433602,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,0.0,4.34242268082221,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,0.0,4.64345267648619,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,1.0,4.86332286012046,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,1.0,4.27875360095283,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,1.0,4.32221929473392,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,1.0,4.90308998699194,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,2.0,3.49136169383427,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,2.0,3.41497334797082,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,2.0,3.38021124171161,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,3.0,3.34635297445064,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,3.0,3.20411998265592,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,3.0,3.36172783601759,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,3.0,3.55630250076729,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,7.0,2.88081359228079,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,7.0,2.47712125471966,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,7.0,3.30102999566398,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,7.0,3.60205999132796,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,10.0,3.11394335230684,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,10.0,,False,2.0,"plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,10.0,,True,2.0,"plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=0,1; bql_contradicted_by_another_plating_of_same_sample_by_1.11_log10"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,10.0,,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,14.0,3.78532983501077,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,14.0,3.95424250943932,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,14.0,3.69897000433602,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,14.0,3.90308998699194,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,21.0,,False,1.0,"plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,21.0,,False,2.0,"plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,21.0,6.20411998265593,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r2,4.8170874358813,21.0,,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,0.0,4.60205999132796,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,0.0,4.47712125471966,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,0.0,4.36172783601759,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,0.0,4.64345267648619,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,1.0,4.80617997398389,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,1.0,4.56820172406699,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,1.0,4.43136376415899,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,1.0,4.90308998699194,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,2.0,3.25527250510331,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,2.0,3.51851393987789,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,2.0,3.85733249643127,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,3.0,3.34439227368511,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,3.0,3.20411998265592,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,3.0,3.20411998265592,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,3.0,3.90308998699194,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,7.0,2.77085201164214,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,7.0,3.57978359661681,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,7.0,3.30102999566398,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,7.0,3.77815125038364,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,10.0,3.94939000664491,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,10.0,3.0,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,10.0,3.69897000433602,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,10.0,,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,14.0,3.89762709129044,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,14.0,3.77815125038364,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,14.0,3.90308998699194,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,14.0,3.90308998699194,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,21.0,5.26007138798508,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,21.0,5.0,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,21.0,5.11394335230684,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_D_INH1x_r3,4.704119982655925,21.0,4.60205999132796,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,0.0,4.65321251377534,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,0.0,4.32221929473392,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,0.0,4.41497334797082,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,0.0,4.60205999132796,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,1.0,,False,1.0,plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,1.0,5.27875360095283,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,1.0,5.0,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,1.0,4.38021124171161,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,2.0,3.63346845557959,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,2.0,3.5910646070265,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,2.0,4.83250891270624,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,3.0,3.6232492903979,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,3.0,3.50514997831991,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,3.0,3.44715803134222,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,3.0,3.77815125038364,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,7.0,3.49136169383427,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,7.0,2.84509804001426,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,7.0,3.47712125471966,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,7.0,2.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,10.0,3.23044892137827,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,10.0,3.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,10.0,,False,2.0,plated_volume_uL=10; plating_condition=2; no_value_reported_not_censored; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,10.0,,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,14.0,3.04139268515822,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,14.0,,False,2.0,plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,14.0,,False,2.0,plated_volume_uL=10; plating_condition=2; no_value_reported_not_censored; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,14.0,3.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,21.0,4.98227123303957,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,21.0,4.60205999132796,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,21.0,4.69897000433602,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r1,4.65321251377534,21.0,4.60205999132796,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=0
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,0.0,4.70757017609794,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,0.0,4.50514997831991,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,0.0,4.39794000867204,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,0.0,5.07918124604763,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,1.0,4.14612803567824,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,1.0,4.30102999566398,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,1.0,4.30102999566398,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,1.0,4.38021124171161,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,2.0,3.67209785793572,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,2.0,3.55630250076729,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,2.0,4.20411998265593,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,3.0,3.65321251377534,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,3.0,3.51851393987789,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,3.0,3.47712125471966,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,3.0,3.07918124604762,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,7.0,3.5910646070265,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,7.0,2.47712125471966,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,7.0,3.51851393987789,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,7.0,4.38021124171161,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,10.0,3.30102999566398,False,1.0,"plated_volume_uL=100; plating_condition=0; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,10.0,3.0,False,2.0,"plated_volume_uL=10; plating_condition=1; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,10.0,3.0,False,2.0,"plated_volume_uL=10; plating_condition=2; n0_source_days=0,1"
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_D_MXF10x_r2,4.42684910588809,10.0,,False,2.6020599913279625,"plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=0,1"
