dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,16.0,ug/mL,,kaur_ic_amikacin_16ugmL_r3,5.924279286061882,7.0,6.309630167425898,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,8.0,ug/mL,,kaur_ic_amikacin_8ugmL_r1,5.982271233039568,7.0,6.38738982633873,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,8.0,ug/mL,,kaur_ic_amikacin_8ugmL_r2,5.944482672150168,7.0,6.357934847000454,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,8.0,ug/mL,,kaur_ic_amikacin_8ugmL_r3,5.924279286061882,7.0,6.414973347970818,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,4.0,ug/mL,,kaur_ic_amikacin_4ugmL_r1,5.982271233039568,7.0,6.459392487759231,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,4.0,ug/mL,,kaur_ic_amikacin_4ugmL_r2,5.944482672150168,7.0,6.465382851448418,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,amikacin,4.0,ug/mL,,kaur_ic_amikacin_4ugmL_r3,5.924279286061882,7.0,6.394451680826216,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,rifampicin,16.0,ug/mL,,kaur_ic_rifampicin_16ugmL_r1,5.982271233039568,7.0,4.193124598354461,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,rifampicin,16.0,ug/mL,,kaur_ic_rifampicin_16ugmL_r2,5.944482672150168,7.0,4.133538908370218,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,rifampicin,16.0,ug/mL,,kaur_ic_rifampicin_16ugmL_r3,5.924279286061882,7.0,4.146128035678238,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed"
kaur2024_apramycin,M. tuberculosis,intracellular,,none,,,,kaur_ic_none_untreated_r1,5.982271233039568,7.0,6.643452676486188,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; untreated cell control"
kaur2024_apramycin,M. tuberculosis,intracellular,,none,,,,kaur_ic_none_untreated_r2,5.944482672150168,7.0,6.748188027006201,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; untreated cell control"
kaur2024_apramycin,M. tuberculosis,intracellular,,none,,,,kaur_ic_none_untreated_r3,5.924279286061882,7.0,6.681241237375588,False,,"intracellular (macrophage) killing, days 0/3/7; dose in ug/mL as reported, MIC not given so dose_xmic is NaN; n0_log10 is the replicate-index-matched Day 0 cell control (correspondence assumed by column index, not stated); apramycin and amikacin were tested over different concentration ladders, so this sheet is not a dose-matched drug comparison; no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; untreated cell control"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,64.0,xMIC,64.0,kaur_bio1_apramycin_64xMIC_r1,7.860936620700094,,6.597695185925512,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,64.0,xMIC,64.0,kaur_bio1_apramycin_64xMIC_r2,7.7737864449811935,,6.632457292184724,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,64.0,xMIC,64.0,kaur_bio1_apramycin_64xMIC_r3,7.597695185925512,,6.8,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL; cell is a 2-dp rounded entry, not a computed log10"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,16.0,xMIC,16.0,kaur_bio1_apramycin_16xMIC_r1,7.860936620700094,,7.351022852584124,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,16.0,xMIC,16.0,kaur_bio1_apramycin_16xMIC_r2,7.7737864449811935,,7.393575203269587,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,16.0,xMIC,16.0,kaur_bio1_apramycin_16xMIC_r3,7.597695185925512,,7.375846436309156,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,4.0,xMIC,4.0,kaur_bio1_apramycin_4xMIC_r1,7.860936620700094,,8.074816440645174,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,4.0,xMIC,4.0,kaur_bio1_apramycin_4xMIC_r2,7.7737864449811935,,8.141763230275789,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,4.0,xMIC,4.0,kaur_bio1_apramycin_4xMIC_r3,7.597695185925512,,8.181271771559462,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,1.0,xMIC,1.0,kaur_bio1_apramycin_1xMIC_r1,7.860936620700094,,8.226084115975825,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,1.0,xMIC,1.0,kaur_bio1_apramycin_1xMIC_r2,7.7737864449811935,,8.234517283512687,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,apramycin,1.0,xMIC,1.0,kaur_bio1_apramycin_1xMIC_r3,7.597695185925512,,8.258876629372132,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,64.0,xMIC,64.0,kaur_bio1_amikacin_64xMIC_r1,7.860936620700094,,7.4679039465228,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,64.0,xMIC,64.0,kaur_bio1_amikacin_64xMIC_r2,7.7737864449811935,,7.462996612028056,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,64.0,xMIC,64.0,kaur_bio1_amikacin_64xMIC_r3,7.597695185925512,,7.44793286559218,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,16.0,xMIC,16.0,kaur_bio1_amikacin_16xMIC_r1,7.860936620700094,,7.61,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL; cell is a 2-dp rounded entry, not a computed log10"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,16.0,xMIC,16.0,kaur_bio1_amikacin_16xMIC_r2,7.7737864449811935,,7.664641975556125,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,16.0,xMIC,16.0,kaur_bio1_amikacin_16xMIC_r3,7.597695185925512,,7.7737864449811935,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,4.0,xMIC,4.0,kaur_bio1_amikacin_4xMIC_r1,7.860936620700094,,8.171726453653232,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,4.0,xMIC,4.0,kaur_bio1_amikacin_4xMIC_r2,7.7737864449811935,,8.131297796597623,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,4.0,xMIC,4.0,kaur_bio1_amikacin_4xMIC_r3,7.597695185925512,,8.161966616364074,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,1.0,xMIC,1.0,kaur_bio1_amikacin_1xMIC_r1,7.860936620700094,,8.266701966884089,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,1.0,xMIC,1.0,kaur_bio1_amikacin_1xMIC_r2,7.7737864449811935,,8.303843774888655,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,amikacin,1.0,xMIC,1.0,kaur_bio1_amikacin_1xMIC_r3,7.597695185925512,,8.331427296520744,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,64.0,xMIC,64.0,kaur_bio1_moxifloxacin_64xMIC_r1,7.860936620700094,,6.9656719712201065,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,64.0,xMIC,64.0,kaur_bio1_moxifloxacin_64xMIC_r2,7.7737864449811935,,7.0,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL; cell is a 2-dp rounded entry, not a computed log10"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,64.0,xMIC,64.0,kaur_bio1_moxifloxacin_64xMIC_r3,7.597695185925512,,6.98,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL; cell is a 2-dp rounded entry, not a computed log10"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,16.0,xMIC,16.0,kaur_bio1_moxifloxacin_16xMIC_r1,7.860936620700094,,7.664641975556125,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,16.0,xMIC,16.0,kaur_bio1_moxifloxacin_16xMIC_r2,7.7737864449811935,,7.7737864449811935,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,16.0,xMIC,16.0,kaur_bio1_moxifloxacin_16xMIC_r3,7.597695185925512,,7.840733234611807,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,4.0,xMIC,4.0,kaur_bio1_moxifloxacin_4xMIC_r1,7.860936620700094,,8.199755177253476,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,4.0,xMIC,4.0,kaur_bio1_moxifloxacin_4xMIC_r2,7.7737864449811935,,8.234517283512687,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,4.0,xMIC,4.0,kaur_bio1_moxifloxacin_4xMIC_r3,7.597695185925512,,8.258876629372132,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,1.0,xMIC,1.0,kaur_bio1_moxifloxacin_1xMIC_r1,7.860936620700094,,8.338057875419755,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,1.0,xMIC,1.0,kaur_bio1_moxifloxacin_1xMIC_r2,7.7737864449811935,,8.405004665050368,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,moxifloxacin,1.0,xMIC,1.0,kaur_bio1_moxifloxacin_1xMIC_r3,7.597695185925512,,8.375846436309155,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,isoniazid,64.0,xMIC,64.0,kaur_bio1_isoniazid_64xMIC_r1,7.860936620700094,,7.7737864449811935,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
kaur2024_apramycin,M. tuberculosis,biofilm,,isoniazid,64.0,xMIC,64.0,kaur_bio1_isoniazid_64xMIC_r2,7.7737864449811935,,7.88,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL; cell is a 2-dp rounded entry, not a computed log10"
kaur2024_apramycin,M. tuberculosis,biofilm,,isoniazid,64.0,xMIC,64.0,kaur_bio1_isoniazid_64xMIC_r3,7.597695185925512,,7.840733234611807,False,,"experiment 'Biofilm 1'; biofilm, single-endpoint assay: the workbook gives NO sampling time, so time_days is NaN rather than guessed; n0_log10 is the replicate-index-matched untreated Early control (correspondence assumed by column index, not stated); no limit of quantification stated anywhere in the deposit; limit_log10 left NaN, not guessed; dose reported as a multiple of MIC; the MIC in ug/mL is not in the workbook, so this dose cannot be converted to ug/mL"
