dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r2,,0.041666666666666664,-4.213958789757446,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r2,,0.08333333333333333,-4.005682847330363,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r2,,0.125,-5.306273051076353,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r2,,0.20833333333333334,-6.097453220686009,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r2,,0.3333333333333333,-6.442492798094342,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r3,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r3,,0.08333333333333333,-3.8043050951571105,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r3,,0.125,-3.922755677254651,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r3,,0.20833333333333334,-4.735182176990463,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,50.0,ug/mL,25.0,windels_nut0.9_ab50_r3,,0.3333333333333333,-5.756961951313706,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r1,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r1,,0.041666666666666664,-4.30715308072277,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r1,,0.08333333333333333,-5.055024091587952,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r1,,0.125,-5.539102157243452,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r1,,0.20833333333333334,-6.073657553374345,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r1,,0.3333333333333333,-6.58838029403677,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r2,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r2,,0.041666666666666664,-4.051098239029787,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r2,,0.08333333333333333,-5.045757490560675,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r2,,0.125,-5.152427340857888,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r2,,0.20833333333333334,-5.565431095965802,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r2,,0.3333333333333333,-6.640164517660112,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r3,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r3,,0.041666666666666664,-3.5466159090758014,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r3,,0.08333333333333333,-4.11975822410452,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r3,,0.125,-4.274905478918531,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r3,,0.20833333333333334,-4.458420756053419,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,50.0,ug/mL,25.0,windels_nut0.95_ab50_r3,,0.3333333333333333,-5.440093374963888,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r1,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r1,,0.041666666666666664,-0.22500812477086243,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r1,,0.08333333333333333,-0.13035413738386156,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r1,,0.125,-0.33491831244758385,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r1,,0.20833333333333334,-0.38915891856469875,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r1,,0.3333333333333333,-0.8352487279774224,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r2,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r2,,0.041666666666666664,-0.13684136993732718,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r2,,0.08333333333333333,-0.13684136993732718,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r2,,0.125,-0.280038449002388,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r2,,0.20833333333333334,-0.13472779105446323,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r2,,0.3333333333333333,-0.6374515567052217,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r3,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r3,,0.041666666666666664,-0.1837010189229438,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r3,,0.08333333333333333,-0.18995038134722889,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r3,,0.125,-0.2990947546914982,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r3,,0.20833333333333334,-0.2340789871931781,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,100.0,ug/mL,50.0,windels_nut0_ab100_r3,,0.3333333333333333,-0.4307138946407851,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r1,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r1,,0.041666666666666664,-2.7504479895585328,False,,"t=1h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r1,,0.08333333333333333,-2.9164389765057406,False,,"t=2h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r1,,0.125,-3.2174693304504656,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r1,,0.20833333333333334,-4.019996628416254,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r1,,0.3333333333333333,-3.8957895322275973,False,,"t=8h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,100.0,ug/mL,50.0,windels_nut0.25_ab100_r2,,0.0,0.0,False,,"t=0h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
