bql_arm,deposit,state_label,drug,dose_value,dose_unit,n0_stratum,plated_volume_uL,limit_log10,V_mL,P_T_ext_infinite,n_series,b_tail_median_log10_per_day,b_tail_q05_log10_per_day,b_tail_q95_log10_per_day,b_tail_identified,censored_fraction,H_log10_cells,Delta_median_days,Delta_q05_days,Delta_q95_days,Delta_units,T_ext_0368_days,T_ext_p95_days,T_ext_p99_days,extrapolation_depth_log10,terminal_variant,rate_units,V_source,scale_tag
censored,vijay,culture_age_30d,rifampicin,,,observed,100.0,1.0,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,100.0,1.0,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.0,15.659836010967613,6.116077605396656,84.5064957432464,"days, conditional on b_tail>0, mean is undefined",36.18811566560339,41.25471174574264,44.043328928868135,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,100.0,1.0,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.0,11.811956404936952,8.84610329473446,21.068994657255676,"days, conditional on b_tail>0, mean is undefined",14.168851959482328,15.764329445483177,16.639879588367364,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,100.0,1.0,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,1.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,2.0,7.8299180054838065,3.058038802698328,42.2532478716232,"days, conditional on b_tail>0, mean is undefined",24.449828124145704,29.44212794293712,32.30031639893757,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,1.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,2.0,7.351456646380321,3.294506087696056,20.331306595800193,"days, conditional on b_tail>0, mean is undefined",10.787255549573327,12.765577722045219,13.848629992030665,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,1.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,10.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.0,11.744877008225709,4.587058204047492,63.3798718074348,"days, conditional on b_tail>0, mean is undefined",28.314333041014677,33.42651570987796,36.17998062908644,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,10.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.0,10.12515522514159,5.561810984251043,21.780209808308378,"days, conditional on b_tail>0, mean is undefined",11.301555285685254,13.13718355550283,14.036302738557865,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,10.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.0,15.659836010967613,6.116077605396656,84.5064957432464,"days, conditional on b_tail>0, mean is undefined",32.30833221669259,37.31857189517749,40.099598002258546,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.0,11.811956404936952,8.84610329473446,21.068994657255676,"days, conditional on b_tail>0, mean is undefined",14.2384586211664,15.802835570299173,16.6899200765543,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,5.0,19.574795013709515,7.64509700674582,105.63311967905801,"days, conditional on b_tail>0, mean is undefined",36.18811566560339,41.25471174574264,44.043328928868135,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,5.0,,,,"days, conditional on b_tail>0, mean is undefined",14.168851959482328,15.764329445483177,16.639879588367364,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,10.0,2.0,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,1.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,2.6020599913279625,10.186958188723924,3.9786002102148923,54.97274289520706,"days, conditional on b_tail>0, mean is undefined",24.449828124145704,29.44212794293712,32.30031639893757,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,1.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,2.6020599913279625,8.17854111451895,4.440162731586851,18.752394202819783,"days, conditional on b_tail>0, mean is undefined",10.787255549573327,12.765577722045219,13.848629992030665,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,1.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,10.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.6020599913279625,14.101917191465828,5.507619611564056,76.09936683101867,"days, conditional on b_tail>0, mean is undefined",28.314333041014677,33.42651570987796,36.17998062908644,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,10.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.6020599913279625,12.424523839599313,7.315922252821339,20.36396483150225,"days, conditional on b_tail>0, mean is undefined",11.301555285685254,13.13718355550283,14.036302738557865,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,10.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.6020599913279625,18.016876194207732,7.03663901291322,97.22599076683026,"days, conditional on b_tail>0, mean is undefined",32.30833221669259,37.31857189517749,40.099598002258546,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.6020599913279625,16.72461530745008,13.581838852932522,23.173654055056282,"days, conditional on b_tail>0, mean is undefined",14.2384586211664,15.802835570299173,16.6899200765543,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,100.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,5.6020599913279625,21.931835196949635,8.565658414262384,118.35261470264187,"days, conditional on b_tail>0, mean is undefined",36.18811566560339,41.25471174574264,44.043328928868135,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",14.168851959482328,15.764329445483177,16.639879588367364,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_30d,rifampicin,,,observed,2.5,2.6020599913279625,1000.0,0.0740399385560676,217,0.2399839379036176,-0.03095644285924306,0.6437983812100642,True,0.013824884792626729,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,1.0,4.104041237102927,1.5757284970195735,27.192405872601444,"days, conditional on b_tail>0, mean is undefined",29.20883572664109,34.51401312661925,37.4358555188267,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,1.0,4.747717191195205,1.6825637149119892,14.503527036346664,"days, conditional on b_tail>0, mean is undefined",11.090717421606902,12.947053012875845,13.989439609612262,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.0,8.208082474205854,3.151456994039147,54.38481174520289,"days, conditional on b_tail>0, mean is undefined",33.290033216243316,38.6366574318552,41.66663627394202,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.0,7.379434209608995,3.3569331992409297,18.468004662546853,"days, conditional on b_tail>0, mean is undefined",12.155596174686279,13.750083136993386,14.706522252195395,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.0,12.312123711308782,4.727185491058721,81.57721761780432,"days, conditional on b_tail>0, mean is undefined",37.44481909081979,42.78911200620501,45.67053540149902,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.0,10.200494763551283,5.420158589444548,22.052869130555827,"days, conditional on b_tail>0, mean is undefined",16.473484596911376,18.30730706717644,19.3267799353491,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.0,16.41616494841171,6.302913988078294,108.76962349040578,"days, conditional on b_tail>0, mean is undefined",41.67501516801895,46.89580911814742,49.802519124454605,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.0,12.489753323235124,9.687633579236573,25.874663231184236,"days, conditional on b_tail>0, mean is undefined",12.860906045355904,14.298360140299852,15.087191790549138,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,100.0,1.0,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.0,8.208082474205854,3.151456994039147,54.38481174520289,"days, conditional on b_tail>0, mean is undefined",29.20883572664109,34.51401312661925,37.4358555188267,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.0,7.379434209608995,3.3569331992409297,18.468004662546853,"days, conditional on b_tail>0, mean is undefined",11.090717421606902,12.947053012875845,13.989439609612262,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.0,12.312123711308782,4.727185491058721,81.57721761780432,"days, conditional on b_tail>0, mean is undefined",33.290033216243316,38.6366574318552,41.66663627394202,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.0,10.200494763551283,5.420158589444548,22.052869130555827,"days, conditional on b_tail>0, mean is undefined",12.155596174686279,13.750083136993386,14.706522252195395,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.0,16.41616494841171,6.302913988078294,108.76962349040578,"days, conditional on b_tail>0, mean is undefined",37.44481909081979,42.78911200620501,45.67053540149902,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.0,12.489753323235124,9.687633579236573,25.874663231184236,"days, conditional on b_tail>0, mean is undefined",16.473484596911376,18.30730706717644,19.3267799353491,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,5.0,20.520206185514635,7.878642485097868,135.96202936300722,"days, conditional on b_tail>0, mean is undefined",41.67501516801895,46.89580911814742,49.802519124454605,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,5.0,,,,"days, conditional on b_tail>0, mean is undefined",12.860906045355904,14.298360140299852,15.087191790549138,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,10.0,2.0,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.6020599913279625,10.678961505825644,4.100140079289975,70.75627138904775,"days, conditional on b_tail>0, mean is undefined",29.20883572664109,34.51401312661925,37.4358555188267,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.6020599913279625,8.433445792281955,4.4212796810387935,17.771833231583997,"days, conditional on b_tail>0, mean is undefined",11.090717421606902,12.947053012875845,13.989439609612262,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,1.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.6020599913279625,14.78300274292857,5.675868576309549,97.9486772616492,"days, conditional on b_tail>0, mean is undefined",33.290033216243316,38.6366574318552,41.66663627394202,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.6020599913279625,12.37602982614857,7.44142647822865,23.403475002989836,"days, conditional on b_tail>0, mean is undefined",12.155596174686279,13.750083136993386,14.706522252195395,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,10.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.6020599913279625,18.8870439800315,7.251597073329123,125.14108313425064,"days, conditional on b_tail>0, mean is undefined",37.44481909081979,42.78911200620501,45.67053540149902,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.6020599913279625,22.128380052796626,20.75015632895833,25.58586808247862,"days, conditional on b_tail>0, mean is undefined",16.473484596911376,18.30730706717644,19.3267799353491,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,100.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,5.6020599913279625,22.991085217134426,8.827325570348696,152.3334890068521,"days, conditional on b_tail>0, mean is undefined",41.67501516801895,46.89580911814742,49.802519124454605,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",12.860906045355904,14.298360140299852,15.087191790549138,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,vijay,culture_age_60d,rifampicin,,,observed,2.5,2.6020599913279625,1000.0,0.08349206349206349,210,0.2242893609648407,-0.04538297731065036,0.6227500824173604,True,0.009523809523809525,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_mpn_per_ml
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,1.0,0.2570774147224539,0.17422804016499682,0.488264407778784,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6649476211909022,0.8469275862256307,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.0,amikacin,12.5,ug/mL,absent,100.0,1.0,1.0,0.0,3,3.889878856451162,2.04851661940174,5.739804590569002,True,0.0,1.0,0.42308868778408076,0.24321675506631443,0.7468552096353632,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6649476211909022,0.8469275862256307,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
